id_pedido,codigo_producto,cantidad,precio_unitario,devuelto
9889,P00033,1,"376,07",False
9889,P00209,3,"204,19",False
9889,P00013,3,"69,80",False
9890,P00185,2,"33,86",False
9891,P00117,3,"265,19",False
9891,P00127,2,"368,86",False
9891,P00176,2,"9,71",False
9891,P00234,1,"91,14",False
9891,P00030,1,"106,55",False
9892,P00041,2,"449,53",False
9892,P00145,3,"160,43",False
9893,P00115,1,"376,62",False
9893,P00174,3,"97,76",False
9893,P00111,3,"57,44",False
9893,P00119,1,"91,77",False
9893,P00223,1,"181,28",False
9894,P00073,2,"236,80",False
9894,P00048,3,"100,55",False
9894,P00097,2,"78,31",False
9894,P00245,2,"105,80",False
9894,P00130,2,"37,75",False
9895,P00241,2,"395,46",False
9895,P00092,2,"28,64",False
9895,P00135,1,"58,39",False
9895,P00210,3,"79,90",False
9896,P00241,3,"395,46",False
9896,P00063,2,"371,20",False
9897,P00203,2,"259,99",False
9897,P00163,3,"186,12",False
9897,P00075,1,"52,30",False
9897,P00235,2,"180,28",True
9897,P00177,2,"305,20",False
9898,P00050,2,"219,38",False
9899,P00065,1,"44,51",True
9899,P00222,1,"81,53",False
9899,P00121,3,"10,14",False
9899,P00182,1,"128,20",False
9899,P00178,3,"318,83",False
9900,P00070,1,"75,45",False
9900,P00050,3,"219,38",False
9901,P00066,1,"291,08",False
9902,P00224,1,"52,34",True
9903,P00069,3,"115,69",False
9903,P00078,2,"453,23",False
9903,P00150,2,"108,30",False
9903,P00195,3,"71,39",False
9903,P00005,2,"44,38",False
9904,P00205,1,"22,63",False
9904,P00173,3,"688,21",False
9904,P00238,2,"294,52",False
9904,P00239,2,"343,56",False
9905,P00209,3,"204,19",False
9905,P00213,3,"26,47",False
9905,P00206,2,"100,93",True
9905,P00146,3,"72,70",False
9905,P00138,3,"33,53",False
9906,P00175,2,"53,41",False
9906,P00063,1,"371,20",False
9906,P00194,2,"114,40",False
9906,P00199,3,"205,84",False
9907,P00178,1,"318,83",False
9907,P00074,1,"205,87",False
9907,P00136,3,"46,94",True
9908,P00216,2,"310,97",True
9908,P00108,1,"187,77",True
9908,P00154,1,"767,96",False
9908,P00225,2,"19,32",False
9908,P00032,2,"19,68",True
9909,P00132,2,"182,80",False
9909,P00093,1,"271,19",False
9909,P00003,2,"37,48",False
9909,P00116,3,"72,60",False
9909,P00053,1,"132,16",True
9910,P00016,1,"120,50",False
9910,P00169,3,"31,59",False
9910,P00248,1,"259,91",False
9911,P00204,1,"96,66",False
9911,P00100,3,"216,83",False
9911,P00226,2,"27,42",False
9912,P00002,3,"21,27",False
9912,P00057,3,"30,18",False
9912,P00142,3,"229,74",False
9912,P00035,1,"273,83",False
9912,P00237,3,"34,89",False
9913,P00066,2,"291,08",False
9913,P00200,3,"229,90",True
9913,P00220,1,"291,50",False
9913,P00092,3,"28,64",False
9914,P00240,2,"149,80",False
9914,P00211,1,"86,35",False
9914,P00236,1,"69,24",False
9915,P00136,3,"46,94",False
9915,P00013,1,"69,80",False
9915,P00010,1,"90,39",False
9915,P00066,2,"291,08",False
9916,P00170,2,"22,73",False
9916,P00111,1,"57,44",True
9916,P00096,3,"117,38",False
9916,P00060,2,"744,78",False
9917,P00093,1,"271,19",False
9918,P00087,2,"525,71",False
9919,P00002,3,"21,27",True
9919,P00213,3,"26,47",False
9919,P00038,2,"31,87",False
9919,P00175,1,"53,41",True
9920,P00033,2,"376,07",False
9920,P00054,1,"540,09",False
9921,P00245,3,"105,80",False
9921,P00014,2,"41,83",False
9921,P00122,1,"44,15",False
9922,P00078,3,"453,23",False
9922,P00031,1,"590,54",False
9922,P00004,1,"224,50",True
9922,P00133,1,"109,60",False
9923,P00093,3,"271,19",False
9923,P00050,2,"219,38",False
9924,P00183,3,"23,15",False
9925,P00056,3,"193,69",False
9925,P00193,1,"522,08",False
9926,P00058,2,"656,02",False
9927,P00064,3,"213,53",False
9927,P00174,3,"97,76",False
9927,P00071,3,"23,19",False
9928,P00008,3,"59,31",False
9928,P00156,1,"23,88",False
9928,P00240,1,"149,80",False
9928,P00134,1,"236,64",False
9928,P00006,2,"184,09",False
9929,P00065,2,"44,51",False
9929,P00212,2,"57,29",True
9929,P00205,3,"22,63",False
9929,P00061,3,"63,42",False
9929,P00064,1,"213,53",False
9930,P00249,2,"219,83",False
9930,P00227,1,"10,13",False
9930,P00191,3,"290,17",False
9931,P00187,1,"216,79",False
9931,P00227,2,"10,13",False
9932,P00058,2,"656,02",False
9932,P00047,3,"37,36",False
9932,P00167,3,"67,97",False
9932,P00209,2,"204,19",False
9932,P00177,3,"305,20",False
9933,P00192,1,"330,27",False
9933,P00100,3,"216,83",False
9933,P00134,1,"236,64",False
9934,P00027,3,"66,05",False
9934,P00091,3,"13,96",False
9935,P00121,3,"10,14",False
9935,P00007,3,"654,36",True
9936,P00224,1,"52,34",False
9936,P00225,1,"19,32",False
9936,P00230,1,"252,90",False
9936,P00211,2,"86,35",False
9936,P00108,2,"187,77",False
9937,P00238,1,"294,52",False
9937,P00075,3,"52,30",False
9937,P00174,1,"97,76",False
9937,P00042,1,"72,73",False
9937,P00125,1,"44,51",False
9938,P00051,1,"31,00",False
9939,P00034,3,"232,16",False
9939,P00051,3,"31,00",False
9939,P00063,1,"371,20",False
9939,P00113,2,"103,15",False
9940,P00104,3,"197,82",False
9940,P00246,2,"636,14",False
9940,P00120,2,"19,33",False
9940,P00017,1,"281,95",False
9940,P00036,3,"13,41",False
9941,P00205,2,"22,63",False
9941,P00077,3,"515,87",False
9941,P00012,3,"269,88",False
9941,P00211,2,"86,35",False
9941,P00143,3,"301,03",False
9942,P00013,2,"69,80",False
9942,P00011,3,"56,93",False
9942,P00182,2,"128,20",False
9942,P00121,3,"10,14",False
9942,P00111,3,"57,44",False
9943,P00223,3,"181,28",False
9943,P00061,3,"63,42",False
9943,P00191,1,"290,17",True
9943,P00137,1,"163,12",False
9943,P00205,3,"22,63",False
9944,P00030,2,"106,55",False
9944,P00217,1,"297,35",False
9944,P00053,2,"132,16",False
9944,P00072,1,"75,40",False
9944,P00199,3,"205,84",False
9945,P00074,3,"205,87",False
9946,P00249,3,"219,83",False
9946,P00103,1,"261,34",False
9947,P00199,2,"205,84",False
9947,P00056,2,"193,69",True
9947,P00201,2,"54,94",False
9948,P00200,1,"229,90",False
9948,P00143,1,"301,03",False
9948,P00179,3,"86,10",False
9949,P00055,3,"596,16",False
9949,P00150,3,"108,30",False
9949,P00024,3,"187,87",False
9949,P00184,3,"33,80",False
9950,P00073,2,"236,80",False
9951,P00091,2,"13,96",False
9951,P00212,2,"57,29",False
9951,P00220,1,"291,50",False
9951,P00018,2,"14,41",False
9952,P00220,1,"291,50",False
9952,P00049,1,"161,53",False
9953,P00123,3,"15,08",False
9953,P00124,2,"9,01",False
9953,P00051,3,"31,00",False
9953,P00150,3,"108,30",True
9953,P00189,3,"105,53",False
9954,P00220,1,"291,50",False
9954,P00213,2,"26,47",False
9954,P00066,1,"291,08",True
9955,P00062,3,"72,54",False
9955,P00229,3,"112,59",False
9955,P00185,3,"33,86",False
9955,P00195,2,"71,39",False
9955,P00203,3,"259,99",False
9956,P00237,3,"34,89",False
9956,P00094,3,"21,31",False
9956,P00035,2,"273,83",False
9956,P00174,3,"97,76",False
9957,P00019,2,"51,74",False
9957,P00158,2,"187,68",True
9958,P00072,3,"75,40",True
9959,P00089,2,"226,25",False
9959,P00032,3,"19,68",False
9959,P00020,1,"42,65",False
9960,P00113,1,"103,15",False
9960,P00056,1,"193,69",False
9960,P00169,1,"31,59",False
9961,P00088,2,"300,17",False
9961,P00103,2,"261,34",False
9961,P00142,2,"229,74",False
9961,P00050,1,"219,38",False
9962,P00068,1,"32,66",True
9962,P00009,2,"41,43",True
9962,P00172,2,"247,25",True
9962,P00119,1,"91,77",False
9963,P00094,2,"21,31",False
9963,P00182,1,"128,20",False
9963,P00241,1,"395,46",False
9963,P00112,2,"104,47",False
9964,P00102,1,"12,60",False
9964,P00151,3,"265,70",False
9964,P00250,1,"38,96",True
9965,P00028,1,"164,63",False
9965,P00095,1,"301,80",False
9965,P00125,2,"44,51",False
9965,P00142,2,"229,74",True
9966,P00177,1,"305,20",False
9966,P00044,3,"44,29",False
9966,P00150,3,"108,30",False
9966,P00244,1,"214,17",False
9967,P00141,1,"481,77",False
9967,P00132,3,"182,80",False
9967,P00212,1,"57,29",False
9968,P00182,2,"128,20",False
9968,P00105,3,"56,66",False
9969,P00073,3,"236,80",False
9969,P00084,3,"19,98",False
9969,P00142,3,"229,74",False
9970,P00161,1,"377,06",False
9970,P00123,1,"15,08",False
9970,P00190,3,"263,25",False
9970,P00166,2,"49,37",False
9970,P00181,2,"223,75",False
9971,P00051,3,"31,00",False
9971,P00018,1,"14,41",False
9971,P00065,2,"44,51",False
9971,P00211,3,"86,35",False
9971,P00142,3,"229,74",False
9972,P00073,1,"236,80",False
9973,P00166,1,"49,37",True
9973,P00086,2,"18,81",False
9974,P00126,3,"65,85",False
9974,P00134,2,"236,64",False
9974,P00235,2,"180,28",False
9975,P00128,1,"7,76",False
9975,P00039,3,"83,24",False
9975,P00085,2,"210,94",False
9975,P00046,1,"17,04",False
9975,P00076,3,"372,18",False
9976,P00219,2,"30,02",False
9976,P00211,1,"86,35",False
9977,P00136,2,"46,94",False
9977,P00033,3,"376,07",False
9977,P00021,3,"666,35",False
9977,P00048,2,"100,55",False
9978,P00014,1,"41,83",False
9978,P00176,2,"9,71",False
9979,P00184,3,"33,80",False
9980,P00114,2,"123,90",False
9980,P00049,3,"161,53",False
9980,P00042,2,"72,73",False
9980,P00201,3,"54,94",False
9981,P00061,3,"63,42",False
9981,P00119,2,"91,77",False
9981,P00123,1,"15,08",False
9981,P00053,3,"132,16",False
9981,P00227,2,"10,13",False
9982,P00180,1,"31,03",False
9982,P00180,2,"31,03",False
9982,P00179,2,"86,10",False
9983,P00051,3,"31,00",False
9983,P00213,1,"26,47",False
9984,P00238,3,"294,52",False
9985,P00231,2,"70,64",False
9986,P00084,1,"19,98",False
9986,P00195,3,"71,39",False
9986,P00109,1,"82,51",False
9986,P00248,2,"259,91",False
9987,P00014,2,"41,83",False
9987,P00085,2,"210,94",False
9988,P00178,3,"318,83",False
9988,P00150,3,"108,30",False
9988,P00049,3,"161,53",False
9988,P00236,2,"69,24",False
9989,P00147,1,"68,75",True
9989,P00038,2,"31,87",False
9989,P00099,1,"239,40",False
9990,P00250,2,"38,96",False
9990,P00033,3,"376,07",True
9990,P00031,1,"590,54",False
9990,P00052,2,"44,98",False
9991,P00162,2,"50,68",False
9992,P00127,2,"368,86",False
9993,P00053,2,"132,16",True
9993,P00106,3,"180,47",False
9993,P00034,3,"232,16",False
9993,P00087,2,"525,71",False
9994,P00034,3,"232,16",False
9995,P00202,1,"20,79",False
9995,P00235,3,"180,28",False
9995,P00152,3,"335,29",False
9995,P00222,2,"81,53",True
9995,P00239,1,"343,56",False
9996,P00009,2,"41,43",False
9997,P00152,2,"335,29",True
9997,P00205,3,"22,63",True
9997,P00245,3,"105,80",False
9997,P00169,2,"31,59",False
9997,P00241,2,"395,46",False
9998,P00046,2,"17,04",False
9998,P00001,2,"606,16",True
9998,P00186,2,"272,18",False
9999,P00250,1,"38,96",False
9999,P00207,3,"75,45",False
9999,P00093,3,"271,19",False
9999,P00171,1,"711,22",False
10000,P00188,2,"465,02",False
10001,P00182,3,"128,20",False
10001,P00065,2,"44,51",False
10001,P00168,3,"19,85",True
10001,P00065,1,"44,51",False
10002,P00133,2,"109,60",False
10002,P00184,2,"33,80",False
10003,P00062,1,"72,54",False
10004,P00014,1,"41,83",False
10004,P00037,2,"55,73",False
10005,P00031,2,"590,54",False
10005,P00233,1,"629,51",False
10005,P00114,3,"123,90",True
10005,P00239,3,"343,56",False
10005,P00089,3,"226,25",False
10006,P00230,3,"252,90",False
10006,P00069,2,"115,69",False
10006,P00203,1,"259,99",False
10007,P00214,3,"263,39",False
10007,P00124,3,"9,01",False
10007,P00059,1,"539,11",False
10007,P00230,1,"252,90",False
10007,P00099,3,"239,40",False
10008,P00215,2,"57,95",False
10008,P00005,2,"44,38",True
10009,P00130,1,"37,75",False
10009,P00109,3,"82,51",False
10010,P00021,3,"666,35",False
10010,P00214,2,"263,39",False
10010,P00195,1,"71,39",False
10010,P00064,3,"213,53",False
10011,P00225,1,"19,32",True
10011,P00097,2,"78,31",False
10012,P00222,3,"81,53",False
10012,P00123,2,"15,08",True
10012,P00111,1,"57,44",False
10012,P00245,1,"105,80",True
10012,P00054,1,"540,09",False
10013,P00192,3,"330,27",False
10014,P00064,2,"213,53",False
10014,P00119,1,"91,77",True
10014,P00226,2,"27,42",False
10014,P00249,2,"219,83",False
10015,P00057,2,"30,18",False
10015,P00226,3,"27,42",False
10015,P00087,1,"525,71",False
10015,P00064,1,"213,53",False
10015,P00039,1,"83,24",False
10016,P00156,3,"23,88",False
10016,P00123,2,"15,08",False
10016,P00241,1,"395,46",False
10017,P00247,1,"26,86",False
10017,P00204,3,"96,66",False
10017,P00068,2,"32,66",False
10017,P00046,2,"17,04",False
10017,P00230,2,"252,90",True
10018,P00164,2,"24,10",False
10018,P00018,1,"14,41",False
10019,P00093,2,"271,19",False
10019,P00244,1,"214,17",False
10019,P00052,1,"44,98",False
10019,P00239,2,"343,56",True
10020,P00031,3,"590,54",False
10021,P00038,3,"31,87",True
10022,P00183,3,"23,15",False
10022,P00056,3,"193,69",True
10022,P00143,1,"301,03",False
10022,P00117,2,"265,19",False
10023,P00024,2,"187,87",False
10023,P00244,2,"214,17",False
10023,P00128,2,"7,76",False
10023,P00177,2,"305,20",False
10023,P00215,3,"57,95",False
10024,P00145,1,"160,43",False
10025,P00187,3,"216,79",False
10025,P00214,2,"263,39",True
10026,P00096,2,"117,38",False
10026,P00019,2,"51,74",True
10026,P00168,1,"19,85",False
10027,P00102,2,"12,60",False
10027,P00214,2,"263,39",False
10027,P00050,3,"219,38",True
10027,P00075,3,"52,30",False
10028,P00172,2,"247,25",False
10029,P00056,3,"193,69",False
10029,P00087,2,"525,71",False
10029,P00208,3,"50,44",False
10030,P00077,3,"515,87",False
10030,P00045,2,"271,39",False
10030,P00131,2,"327,48",False
10031,P00007,3,"654,36",False
10031,P00066,2,"291,08",False
10031,P00180,1,"31,03",False
10031,P00146,2,"72,70",False
10032,P00236,3,"69,24",True
10032,P00247,2,"26,86",False
10032,P00066,2,"291,08",False
10033,P00042,1,"72,73",False
10033,P00246,1,"636,14",False
10033,P00087,2,"525,71",False
10033,P00137,1,"163,12",False
10034,P00117,2,"265,19",False
10034,P00073,2,"236,80",False
10034,P00023,2,"22,31",False
10034,P00087,3,"525,71",False
10035,P00014,3,"41,83",False
10035,P00005,1,"44,38",False
10035,P00044,1,"44,29",True
10035,P00106,2,"180,47",True
10035,P00118,1,"41,01",False
10036,P00148,1,"41,46",True
10036,P00232,1,"46,05",False
10036,P00036,3,"13,41",False
10037,P00079,3,"106,90",False
10037,P00177,2,"305,20",False
10037,P00219,1,"30,02",False
10037,P00219,3,"30,02",False
10037,P00029,1,"32,90",False
10038,P00238,2,"294,52",False
10038,P00079,2,"106,90",False
10038,P00134,1,"236,64",False
10038,P00034,2,"232,16",False
10039,P00236,1,"69,24",False
10040,P00174,1,"97,76",False
10040,P00180,3,"31,03",False
10041,P00165,3,"159,20",False
10041,P00062,1,"72,54",False
10041,P00124,1,"9,01",True
10041,P00026,3,"54,38",True
10042,P00223,3,"181,28",False
10042,P00074,3,"205,87",False
10042,P00119,1,"91,77",True
10042,P00142,1,"229,74",False
10042,P00031,3,"590,54",False
10043,P00143,1,"301,03",False
10043,P00056,1,"193,69",False
10043,P00208,2,"50,44",False
10043,P00137,2,"163,12",False
10043,P00022,3,"33,95",False
10044,P00156,3,"23,88",False
10044,P00198,3,"230,90",False
10044,P00155,2,"199,52",False
10044,P00041,3,"449,53",False
10045,P00047,2,"37,36",False
10046,P00226,3,"27,42",False
10046,P00185,1,"33,86",False
10046,P00082,1,"41,73",False
10046,P00133,1,"109,60",False
10046,P00042,2,"72,73",False
10047,P00008,1,"59,31",False
10047,P00015,3,"51,81",False
10047,P00108,2,"187,77",False
10047,P00046,1,"17,04",False
10047,P00181,2,"223,75",False
10048,P00074,1,"205,87",False
10048,P00024,3,"187,87",False
10049,P00206,1,"100,93",False
10050,P00099,2,"239,40",False
10050,P00137,3,"163,12",False
10051,P00172,3,"247,25",False
10051,P00202,3,"20,79",False
10051,P00208,2,"50,44",False
10052,P00131,1,"327,48",False
10052,P00236,3,"69,24",False
10053,P00129,3,"150,00",False
10054,P00202,2,"20,79",False
10054,P00220,3,"291,50",False
10054,P00243,2,"52,83",False
10054,P00157,1,"30,58",False
10054,P00178,2,"318,83",False
10055,P00206,3,"100,93",False
10055,P00048,1,"100,55",False
10055,P00019,1,"51,74",False
10056,P00045,3,"271,39",False
10056,P00222,1,"81,53",False
10056,P00198,2,"230,90",False
10057,P00068,2,"32,66",False
10057,P00011,1,"56,93",False
10057,P00116,1,"72,60",False
10057,P00136,2,"46,94",True
10058,P00041,1,"449,53",False
10058,P00186,3,"272,18",False
10058,P00054,3,"540,09",False
10058,P00233,2,"629,51",False
10059,P00238,3,"294,52",False
10059,P00225,2,"19,32",False
10059,P00008,3,"59,31",False
10059,P00217,1,"297,35",False
10060,P00132,2,"182,80",False
10060,P00121,3,"10,14",False
10061,P00144,1,"31,85",False
10061,P00146,3,"72,70",False
10061,P00105,1,"56,66",False
10061,P00032,2,"19,68",False
10062,P00112,1,"104,47",True
10062,P00089,2,"226,25",True
10062,P00165,3,"159,20",False
10062,P00036,2,"13,41",True
10062,P00188,1,"465,02",False
10063,P00216,1,"310,97",False
10064,P00155,1,"199,52",False
10064,P00160,2,"69,26",False
10064,P00078,1,"453,23",False
10064,P00109,2,"82,51",True
10064,P00098,2,"346,71",False
10065,P00166,3,"49,37",False
10065,P00086,2,"18,81",False
10065,P00120,2,"19,33",False
10065,P00045,2,"271,39",False
10065,P00198,3,"230,90",False
10066,P00063,3,"371,20",False
10067,P00237,1,"34,89",False
10067,P00084,3,"19,98",False
10068,P00173,3,"688,21",False
10068,P00077,1,"515,87",False
10069,P00063,1,"371,20",False
10069,P00110,2,"211,81",False
10069,P00135,1,"58,39",False
10069,P00235,3,"180,28",False
10070,P00004,3,"224,50",False
10070,P00105,2,"56,66",False
10071,P00211,2,"86,35",False
10072,P00208,1,"50,44",False
10072,P00239,2,"343,56",False
10072,P00242,3,"116,13",True
10073,P00124,3,"9,01",False
10073,P00007,3,"654,36",False
10073,P00163,3,"186,12",True
10073,P00184,3,"33,80",False
10073,P00045,3,"271,39",False
10074,P00249,1,"219,83",True
10074,P00245,1,"105,80",False
10074,P00136,2,"46,94",False
10075,P00127,3,"368,86",False
10075,P00104,3,"197,82",False
10076,P00248,3,"259,91",False
10077,P00235,3,"180,28",True
10077,P00178,3,"318,83",False
10077,P00136,1,"46,94",False
10077,P00139,1,"147,79",False
10077,P00219,2,"30,02",False
10078,P00019,1,"51,74",False
10078,P00120,1,"19,33",False
10078,P00049,1,"161,53",False
10078,P00207,1,"75,45",False
10078,P00216,3,"310,97",False
10079,P00036,1,"13,41",False
10079,P00128,1,"7,76",False
10079,P00046,1,"17,04",False
10079,P00156,1,"23,88",False
10079,P00119,3,"91,77",False
10080,P00057,1,"30,18",False
10080,P00187,2,"216,79",False
10080,P00223,2,"181,28",False
10081,P00201,3,"54,94",False
10081,P00127,3,"368,86",False
10081,P00051,3,"31,00",False
10081,P00081,1,"295,40",False
10082,P00149,2,"347,81",False
10083,P00092,1,"28,64",False
10083,P00071,2,"23,19",False
10083,P00159,3,"664,48",False
10083,P00145,2,"160,43",False
10084,P00057,3,"30,18",False
10084,P00100,1,"216,83",False
10084,P00050,1,"219,38",True
10084,P00223,3,"181,28",False
10084,P00219,3,"30,02",True
10085,P00215,2,"57,95",False
10085,P00226,2,"27,42",False
10085,P00195,1,"71,39",False
10085,P00199,1,"205,84",False
10085,P00192,3,"330,27",False
10086,P00247,1,"26,86",False
10086,P00209,3,"204,19",False
10087,P00067,1,"46,14",False
10087,P00040,1,"9,71",False
10087,P00038,1,"31,87",False
10088,P00074,3,"205,87",True
10089,P00090,2,"11,79",False
10089,P00124,3,"9,01",False
10090,P00074,3,"205,87",False
10090,P00047,1,"37,36",False
10090,P00202,1,"20,79",False
10091,P00036,1,"13,41",False
10091,P00116,2,"72,60",False
10092,P00159,3,"664,48",False
10092,P00018,1,"14,41",False
10092,P00100,2,"216,83",False
10092,P00166,3,"49,37",False
10093,P00239,2,"343,56",False
10093,P00200,1,"229,90",False
10093,P00108,1,"187,77",False
10093,P00224,2,"52,34",False
10094,P00203,2,"259,99",False
10094,P00033,1,"376,07",False
10094,P00043,3,"58,04",True
10095,P00250,2,"38,96",False
10095,P00037,2,"55,73",False
10095,P00215,3,"57,95",False
10095,P00154,3,"767,96",False
10095,P00202,1,"20,79",False
10096,P00031,3,"590,54",False
10096,P00095,1,"301,80",True
10096,P00240,1,"149,80",False
10097,P00247,1,"26,86",False
10097,P00170,1,"22,73",False
10097,P00019,1,"51,74",False
10097,P00174,3,"97,76",False
10097,P00058,1,"656,02",False
10098,P00069,1,"115,69",False
10098,P00119,1,"91,77",False
10098,P00023,2,"22,31",False
10098,P00013,3,"69,80",False
10099,P00059,3,"539,11",False
10099,P00025,1,"71,75",False
10100,P00023,1,"22,31",False
10100,P00186,1,"272,18",False
10101,P00035,2,"273,83",True
10101,P00066,3,"291,08",True
10101,P00060,1,"744,78",False
10101,P00145,1,"160,43",False
10102,P00025,1,"71,75",False
10102,P00068,1,"32,66",True
10103,P00151,1,"265,70",False
10103,P00096,1,"117,38",False
10103,P00239,2,"343,56",True
10103,P00058,3,"656,02",False
10103,P00047,2,"37,36",False
10104,P00125,2,"44,51",False
10104,P00137,2,"163,12",False
10104,P00226,1,"27,42",False
10104,P00018,2,"14,41",False
10105,P00240,1,"149,80",True
10105,P00019,3,"51,74",False
10105,P00132,3,"182,80",False
10105,P00115,1,"376,62",False
10105,P00226,1,"27,42",False
10106,P00024,1,"187,87",False
10106,P00043,3,"58,04",False
10107,P00017,1,"281,95",False
10107,P00100,2,"216,83",False
10107,P00047,3,"37,36",False
10107,P00073,3,"236,80",False
10108,P00147,3,"68,75",False
10108,P00169,1,"31,59",False
10108,P00087,2,"525,71",False
10109,P00119,2,"91,77",False
10110,P00211,2,"86,35",False
10110,P00240,2,"149,80",False
10110,P00089,2,"226,25",False
10111,P00224,3,"52,34",False
10111,P00027,1,"66,05",False
10111,P00115,2,"376,62",False
10111,P00160,1,"69,26",False
10111,P00121,3,"10,14",True
10112,P00247,2,"26,86",False
10113,P00004,1,"224,50",False
10114,P00177,1,"305,20",False
10114,P00180,2,"31,03",False
10114,P00129,1,"150,00",False
10114,P00020,1,"42,65",False
10114,P00185,1,"33,86",False
10115,P00205,2,"22,63",False
10115,P00133,2,"109,60",False
10115,P00156,2,"23,88",False
10115,P00240,1,"149,80",False
10116,P00186,1,"272,18",False
10116,P00187,3,"216,79",False
10117,P00048,3,"100,55",False
10117,P00096,3,"117,38",False
10118,P00210,2,"79,90",False
10118,P00216,3,"310,97",False
10118,P00211,2,"86,35",False
10118,P00237,2,"34,89",False
10119,P00192,3,"330,27",False
10119,P00230,3,"252,90",False
10119,P00055,2,"596,16",False
10120,P00066,2,"291,08",False
10121,P00130,2,"37,75",False
10121,P00066,1,"291,08",True
10122,P00138,3,"33,53",False
10122,P00220,3,"291,50",False
10122,P00185,2,"33,86",False
10122,P00137,2,"163,12",False
10123,P00158,1,"187,68",False
10123,P00118,3,"41,01",False
10123,P00211,2,"86,35",False
10123,P00079,2,"106,90",False
10123,P00179,1,"86,10",False
10124,P00099,3,"239,40",False
10124,P00043,1,"58,04",False
10124,P00181,1,"223,75",True
10124,P00146,3,"72,70",False
10125,P00135,3,"58,39",False
10125,P00024,3,"187,87",True
10125,P00144,1,"31,85",False
10126,P00049,2,"161,53",False
10126,P00062,1,"72,54",False
10126,P00025,3,"71,75",False
10127,P00234,1,"91,14",True
10127,P00028,1,"164,63",False
10127,P00045,2,"271,39",False
10127,P00055,1,"596,16",False
10128,P00167,2,"67,97",False
10128,P00068,3,"32,66",False
10129,P00165,3,"159,20",False
10129,P00134,2,"236,64",False
10130,P00113,3,"103,15",False
10130,P00127,2,"368,86",False
10130,P00054,3,"540,09",False
10131,P00118,1,"41,01",False
10131,P00181,1,"223,75",False
10131,P00105,1,"56,66",False
10132,P00123,1,"15,08",False
10133,P00092,2,"28,64",False
10133,P00175,1,"53,41",False
10133,P00212,3,"57,29",False
10133,P00085,2,"210,94",False
10133,P00173,1,"688,21",False
10134,P00122,3,"44,15",False
10134,P00216,1,"310,97",False
10134,P00021,1,"666,35",False
10134,P00066,2,"291,08",False
10134,P00213,3,"26,47",False
10135,P00017,2,"281,95",False
10135,P00024,3,"187,87",False
10135,P00221,1,"41,17",False
10135,P00222,1,"81,53",False
10135,P00105,1,"56,66",False
10136,P00104,1,"197,82",False
10136,P00026,3,"54,38",False
10136,P00068,2,"32,66",True
10137,P00056,1,"193,69",False
10137,P00230,3,"252,90",False
10137,P00237,2,"34,89",True
10138,P00042,1,"72,73",False
10138,P00204,1,"96,66",False
10138,P00244,1,"214,17",False
10138,P00166,2,"49,37",True
10139,P00178,3,"318,83",False
10140,P00024,2,"187,87",False
10141,P00176,3,"9,71",False
10141,P00209,3,"204,19",False
10142,P00004,2,"224,50",False
10142,P00153,2,"59,99",False
10142,P00031,2,"590,54",False
10142,P00155,1,"199,52",False
10143,P00131,3,"327,48",False
10144,P00146,1,"72,70",False
10144,P00191,3,"290,17",False
10144,P00099,3,"239,40",False
10144,P00203,1,"259,99",True
10145,P00050,2,"219,38",False
10145,P00047,3,"37,36",True
10145,P00108,1,"187,77",False
10145,P00227,3,"10,13",True
10145,P00249,1,"219,83",False
10146,P00002,2,"21,27",False
10147,P00093,2,"271,19",False
10147,P00002,1,"21,27",False
10147,P00130,3,"37,75",False
10147,P00250,1,"38,96",False
10148,P00211,3,"86,35",False
10148,P00032,3,"19,68",False
10149,P00185,3,"33,86",False
10149,P00029,2,"32,90",False
10149,P00049,2,"161,53",True
10149,P00039,2,"83,24",False
10150,P00032,3,"19,68",False
10150,P00038,1,"31,87",False
10151,P00166,1,"49,37",False
10151,P00028,1,"164,63",True
10152,P00188,1,"465,02",False
10153,P00126,1,"65,85",False
10153,P00248,1,"259,91",True
10154,P00091,3,"13,96",False
10154,P00034,3,"232,16",False
10154,P00071,2,"23,19",False
10154,P00089,1,"226,25",False
10155,P00083,1,"248,35",False
10155,P00221,2,"41,17",False
10156,P00042,3,"72,73",False
10156,P00239,2,"343,56",False
10157,P00038,2,"31,87",False
10157,P00107,3,"497,43",False
10157,P00195,3,"71,39",False
10157,P00069,1,"115,69",False
10157,P00110,3,"211,81",False
10158,P00112,3,"104,47",False
10158,P00085,1,"210,94",False
10159,P00050,3,"219,38",False
10159,P00117,2,"265,19",False
10159,P00052,3,"44,98",True
10159,P00116,2,"72,60",False
10160,P00048,1,"100,55",False
10160,P00012,1,"269,88",False
10160,P00010,2,"90,39",False
10160,P00101,3,"127,63",False
10160,P00074,3,"205,87",False
10161,P00194,3,"114,40",False
10161,P00037,1,"55,73",False
10161,P00095,3,"301,80",False
10161,P00089,3,"226,25",False
10162,P00177,2,"305,20",False
10163,P00036,2,"13,41",False
10163,P00007,1,"654,36",False
10163,P00144,1,"31,85",False
10163,P00023,3,"22,31",True
10164,P00043,3,"58,04",False
10164,P00060,1,"744,78",False
10165,P00067,2,"46,14",False
10165,P00194,1,"114,40",False
10165,P00116,3,"72,60",False
10165,P00007,2,"654,36",False
10166,P00238,2,"294,52",False
10167,P00240,1,"149,80",False
10168,P00237,1,"34,89",False
